-1.5620921,-2.7400295,-3.2659865,-3.57943,-3.2626175,-2.7311546,-1.9687221,-1.6544153,-1.4045506,-1.0512214,-0.87655484,-0.79523464,-0.82660912,-0.84355186,-0.79385607,-0.79808071,-0.79198864,-0.77394781,-0.78762299,-0.7920289,-0.82776482,-0.76991669,-0.78659949,-0.75837949,-0.75957496,-0.8137665,-0.830976,-0.83827078,-0.88325863,-0.87602131,-0.8709095,-0.89150689,-0.87711149,-0.84401922,-0.87186684,-0.92158923,-0.84568482,-0.86354421,-0.83143016,-0.78003243,-0.66184264,-0.65481432,-0.63037631,-0.48193185,-0.44427368,-0.38918416,-0.39008691,-0.34602666,-0.29160205,-0.28843458,-0.2750631,-0.25612312,-0.23711689,-0.18958913,-0.23216958,-0.18286713,-0.16251702,-0.1566987,-0.12484622,-0.13645033,-0.1001504,-0.053426746,-0.033213927,0.024221654,9.71E-05,0.021028275,0.080794482,0.097572477,0.11669346,0.17170372,0.21478776,0.24308427,0.27203953,0.35328861,0.33880463,0.31055734,0.39552256,0.40947583,0.40563128,0.43225131,0.49277594,0.49884559,0.46164853,0.46787194,0.4675505,0.4741208,0.42453454,0.43816229,0.48322246,0.46582147,0.50225538,0.51491019,0.58115905,0.58942483,0.64965118,0.78955738,0.92222734,0.95476834,1.1060014,1.2002769,1.3284327,1.4696614,1.5017741,1.5193628,1.4460453,1.3847705,1.3296041,1.1788169,1.0931766,0.9979545,0.79493478,0.62246382,0.51782578,0.5317186,0.55465786,0.51491283,0.52480105,0.57099441,0.61545619,0.55982354,0.56708054,0.586344,0.61361462,0.63343309,0.6564196,0.69726212,0.73073044,0.77325825,0.98054025,1.282705,1.3047351,1.3997327,1.4926766,1.5099273,1.4682037,1.3087922,1.4508906,1.4422417,0.79380343,-0.36119536,1
0.82910297,-1.5451509,-3.0740069,-4.0514991,-4.7204637,-4.2126641,-2.7644958,-1.8204991,-1.5752217,-0.67225866,-0.10336317,-0.19907951,-0.12114678,-0.14240696,-0.076480556,-0.10767269,-0.096322425,-0.061664896,-0.1775647,-0.27495466,-0.32822159,-0.27014796,-0.26571919,-0.46275545,-0.30986421,-0.39539013,-0.47040443,-0.5243886,-0.49345059,-0.62294069,-0.8228287,-0.80721803,-0.82830758,-0.98716947,-1.0679127,-0.89321613,-0.91883848,-0.96632466,-0.82300358,-0.91061888,-1.0092174,-0.86248938,-0.64617746,-0.68938161,-0.52694222,-0.34214189,-0.33151624,-0.24377812,-0.12682236,-0.086740035,-0.11257838,-0.050748947,-0.046914898,-0.08558533,-0.11520423,0.082284168,0.009619261,0.021238913,0.18283109,0.043000899,0.1360884,0.10991349,0.090613638,0.12392739,0.1135189,0.24094883,0.35057006,0.41565761,0.36719747,0.52381014,0.53777258,0.61998385,0.67208034,0.55215745,0.83506539,0.76750722,0.75736537,0.73767926,0.86461534,0.8532583,0.76643952,0.77973892,0.76460394,0.70007982,0.68263923,0.68981641,0.62463072,0.71475047,0.72264447,0.41996675,0.45013357,0.4654226,0.41548921,0.42661717,0.32375469,0.45153119,0.27262916,0.40861025,0.46387718,0.41643491,0.26725024,0.29927734,0.32507729,0.45808819,0.50656619,0.57423343,0.97386301,1.3141445,1.3390697,1.0940601,0.97969705,1.0146621,0.81932666,1.0076808,0.96639006,0.69773309,0.29814305,-0.021923573,-0.049669517,-0.1020911,-0.13583285,-0.11787307,-0.24342802,-0.11447557,-0.1717995,-0.14406735,-0.16353615,-0.036225223,-0.10511083,-0.021512253,0.48609049,1.3744191,1.8214028,1.8055578,2.0718874,1.7996981,1.2026126,0.045396421,0.079609672,0.24986525,1
-0.64014619,-3.9785576,-4.8097595,-4.5263335,-3.6374402,-2.3320544,-1.7192988,-1.4301162,-0.49479396,-0.09496081,-0.22096556,-0.16374001,-0.20426388,-0.15590013,-0.25761176,-0.29379253,-0.23613602,-0.26550325,-0.34217577,-0.31766284,-0.36286492,-0.30857986,-0.42266793,-0.47114504,-0.5381037,-0.47487863,-0.54795622,-0.58234215,-0.61482253,-0.69642013,-0.68080508,-0.77534478,-0.74010659,-0.87117053,-0.87464337,-0.91410877,-0.8546164,-0.86528681,-0.80334251,-0.67586497,-0.65403738,-0.57458664,-0.52395434,-0.36435592,-0.29799379,-0.20134357,-0.19763774,-0.14813556,-0.097253867,-0.08356128,-0.026248126,0.013294402,-0.008031109,0.12873425,0.11411217,0.091511042,0.097348791,0.20225426,0.12786252,0.24868395,0.1817277,0.2463991,0.31783796,0.34379051,0.37103619,0.40168992,0.40963261,0.47445126,0.49854977,0.53953418,0.51816802,0.60380589,0.63529132,0.58770424,0.62423075,0.58659768,0.56258248,0.61099482,0.50720185,0.49508941,0.49376227,0.4932979,0.41791804,0.35918411,0.44334034,0.40655005,0.34603576,0.47836491,0.38651523,0.29838823,0.28917312,0.332251,0.29042919,0.32989465,0.27371486,0.27977924,0.31129051,0.27692532,0.34918052,0.59236222,0.75033836,1.0219895,1.2344563,1.3399113,1.5334488,1.7701286,1.8186745,1.7792216,1.6194128,1.3332016,1.1900001,1.0265053,0.59945915,0.20029782,-0.015495258,-0.11914801,-0.17266255,-0.19622458,-0.069497715,-0.1380861,-0.09461127,-0.17721134,-0.086526585,-0.057871208,-0.15313923,-0.018006277,0.003188245,-0.03545833,0.007472258,0.089621474,0.58427405,1.4127145,1.4738286,1.3365254,1.2908193,0.8969135,0.58948278,0.50984168,1.2246327,-0.91747324,1
-0.4587831,-2.8085947,-4.1795065,-4.6488263,-4.0316416,-3.1480315,-2.0243684,-1.6448392,-1.4079304,-0.49289792,-0.25419062,-0.30380039,-0.19957585,-0.25751128,-0.23708861,-0.33858522,-0.36488243,-0.30934331,-0.31660206,-0.32361218,-0.32988947,-0.4133363,-0.43618085,-0.49856274,-0.53034228,-0.54943573,-0.55136446,-0.62930782,-0.56830408,-0.67205652,-0.70368176,-0.69649501,-0.73147475,-0.76227452,-0.82942036,-0.87600938,-0.70891107,-0.69213046,-0.66796352,-0.61326983,-0.57721142,-0.41154046,-0.44877956,-0.33947307,-0.27905536,-0.18602409,-0.047312382,-0.002331135,0.026991002,0.046466542,0.061063435,0.12388927,0.12346616,0.15174559,0.13730861,0.054754663,0.15415606,0.11822796,0.045048449,0.14107242,0.099783184,0.17854143,0.19298729,0.19865541,0.37702053,0.29484159,0.31100201,0.41474102,0.4302602,0.49716462,0.52761514,0.60398033,0.66214076,0.77336453,0.69785631,0.76492002,0.69656964,0.63867057,0.67757867,0.64980463,0.63923196,0.53249615,0.51839599,0.49306894,0.53525194,0.47556424,0.45268097,0.48810466,0.39947512,0.3556833,0.34125785,0.3640964,0.36252197,0.32292837,0.33760218,0.39854731,0.42300319,0.668845,0.88387903,1.0385593,1.0912424,1.2405283,1.438374,1.6369137,1.5929907,1.449306,1.376946,1.1739595,0.97820698,0.79511834,0.55954166,0.48815087,0.26558697,-0.12149769,-0.20067912,-0.27334677,-0.26401683,-0.24942773,-0.2369619,-0.28602795,-0.29277618,-0.29761404,-0.26322024,-0.29691916,-0.26895571,-0.29454561,-0.35846504,-0.21348082,-0.16608741,0.078060573,0.76790756,1.2972062,1.3429776,1.7213517,2.0378003,1.7486188,1.2305108,0.58124203,0.69110078,0.10024824,1
-1.2911034,-4.3935643,-4.5486718,-4.4784405,-3.3951027,-2.198368,-1.6380403,-1.2605658,-0.39596529,-0.11748854,-0.22124752,-0.19036545,-0.12621183,-0.24437463,-0.12654213,-0.14087986,-0.16307715,-0.14337658,-0.27056971,-0.21795473,-0.31266409,-0.30202352,-0.37486304,-0.38023592,-0.43610467,-0.48073133,-0.58996973,-0.57896138,-0.65387264,-0.6816666,-0.72137159,-0.7450336,-0.81099786,-0.87225136,-0.85598152,-0.92627936,-0.84792957,-0.84971719,-0.74225343,-0.73951648,-0.71951673,-0.6015943,-0.54199723,-0.41059337,-0.31221889,-0.18893569,-0.22890705,-0.16312346,0.044666905,0.002044605,-0.047926245,0.020562112,0.091796549,0.13823974,0.10404191,0.15502732,0.16684968,0.11987917,0.19619168,0.23307587,0.36591427,0.2577397,0.27737548,0.31556316,0.36923965,0.42382862,0.44915231,0.45804966,0.4787948,0.67552929,0.63611601,0.64774973,0.7442127,0.7671947,0.69077794,0.66229334,0.56455908,0.49375205,0.52509162,0.5071792,0.49894798,0.48595719,0.47891022,0.45381215,0.44030665,0.3974922,0.37116473,0.29010902,0.27096141,0.35073841,0.303277,0.24068597,0.21844233,0.28613852,0.20717075,0.22870025,0.25605945,0.24790307,0.35351233,0.55512845,0.78707945,1.0906252,1.3766896,1.4702655,1.6616833,1.7913799,1.7739741,1.7118294,1.556159,1.2180661,1.1861274,0.84728791,0.61764045,0.16931479,-0.16117856,-0.21525211,-0.31246155,-0.31562407,-0.40973307,-0.33124458,-0.207368,-0.1878571,-0.20293339,-0.22465129,-0.24294704,-0.21716441,-0.26440034,-0.27207461,-0.14958914,-0.041064449,0.29306991,1.0522087,1.5640349,1.3635116,1.5541488,1.3077622,0.84330801,0.36522217,0.96841679,0.34697987,1
1.8846043,0.1717202,-1.9206488,-3.8937237,-3.9837639,-3.0788266,-1.819952,-1.2543587,-1.1079397,-0.27027636,0.027067241,0.081937992,0.057924521,0.053789975,0.14299886,0.053924442,0.11609242,0.020625213,0.039508611,-0.06870451,-0.20135394,-0.20547875,-0.24004598,-0.2910097,-0.36696141,-0.51694462,-0.43040992,-0.55659702,-0.64301617,-0.73417685,-0.85820711,-0.83993177,-0.93366425,-1.10211,-1.3068755,-1.3361442,-1.3725388,-1.3792523,-1.3029174,-1.3037524,-1.3157144,-1.1305058,-0.9826732,-0.98067412,-0.89945612,-0.69868026,-0.64607355,-0.56718344,-0.32229646,-0.34403528,-0.30728761,-0.29578565,-0.24238427,-0.18480751,-0.16087406,-0.14411443,-0.26006903,-0.16643497,-0.12339296,-0.20623764,-0.13706751,-0.16761987,-0.1090829,-0.02670539,-0.082919018,-0.050589675,0.1062958,0.10292027,0.14747873,0.14631556,0.20697311,0.30249997,0.25746773,0.30790933,0.31676905,0.3265932,0.27301693,0.39510731,0.39020855,0.35324233,0.45651741,0.35077509,0.3390247,0.31402824,0.4196612,0.44921158,0.4220275,0.46043631,0.35511465,0.22345122,0.18493991,0.29174213,0.346799,0.36014254,0.20064681,0.27025471,0.43003159,0.61410089,0.68552003,0.82481009,0.99396288,1.2527786,1.577589,1.8550783,1.7857363,1.8306156,1.6473879,1.4202031,1.2730216,0.93912313,0.63646514,0.33192956,0.019631646,-0.15740247,-0.26529603,-0.33495596,-0.25611523,-0.23624846,-0.29044296,-0.28512202,-0.28201238,-0.24002992,-0.315206,-0.31108591,-0.25257133,-0.20704462,-0.20337041,-0.09160554,-0.018787342,0.56103838,1.2112221,0.88922918,1.0253446,1.6737849,2.1338506,2.1321585,1.9923826,2.0179949,2.464755,1.6720334,1
-1.4799938,-2.4232606,-3.1304038,-3.7872985,-4.0586391,-3.5750365,-2.6390865,-1.9221544,-1.889463,-1.4365156,-0.76188809,-0.64355255,-0.7330088,-0.66554187,-0.69558453,-0.65644519,-0.71524905,-0.72872532,-0.68567455,-0.72687076,-0.68876632,-0.71938101,-0.5031594,-0.61031994,-0.61889226,-0.53371775,-0.43495188,-0.31962518,-0.30943926,-0.23116669,-0.36553593,-0.54466283,-0.68963875,-0.54880935,-0.56055527,-0.55860213,-0.34540722,-0.2972145,-0.40238649,-0.40610854,-0.32131568,-0.32093763,-0.28350256,-0.25509025,-0.2571466,-0.060267216,-0.097601563,-0.23990728,-0.051867713,-0.029073524,0.011312213,-0.027607794,-0.18577734,-0.040449611,0.20082907,0.11026996,-0.029390483,-0.14898149,-0.021509851,0.24808648,0.21453752,0.11484529,0.15885398,0.34689185,0.42749619,0.27095051,0.2647187,0.42222736,0.38048772,0.35861428,0.38361922,0.41145168,0.42089308,0.40447511,0.40641211,0.43443012,0.49452121,0.49587696,0.51886282,0.63306934,0.60892031,0.61424313,0.52673098,0.50235884,0.54456574,0.66000746,0.67136249,0.60589004,0.69269659,0.63915612,0.62704657,0.61975211,0.61827139,0.64489251,0.79856247,0.89189932,0.97400819,0.94324735,1.2653083,1.5772712,1.8115498,2.0341572,2.0041686,1.8224621,1.7489097,1.6739232,1.5664923,1.406927,1.0204707,0.79350407,0.59402618,0.31320638,0.27545786,0.34556523,0.29143652,0.20965719,0.2090896,0.23691177,0.09050592,0.10750742,0.10181636,0.078892603,0.28535881,0.31038236,0.40130674,0.30100666,0.35735595,0.3168531,0.29179658,0.90379464,1.3604238,1.1868586,0.71437929,0.008302467,-0.53172244,-0.78830892,-0.70480512,-0.25754326,-0.078796731,-0.56004453,1
-0.86865821,-3.4064716,-4.0736111,-4.4832607,-4.1153167,-2.8037974,-1.9668512,-1.7002429,-0.89198023,-0.34221917,-0.32979021,-0.27467375,-0.24980892,-0.379084,-0.33441344,-0.32781025,-0.33806416,-0.31269476,-0.31743889,-0.33322459,-0.3778741,-0.37637922,-0.35053801,-0.37181481,-0.44754189,-0.47769549,-0.5306523,-0.55440239,-0.54146386,-0.59524646,-0.63305231,-0.73873566,-0.76776261,-0.7303688,-0.73048414,-0.74296826,-0.78071374,-0.78021013,-0.70247728,-0.5045624,-0.60520406,-0.42584299,-0.44800054,-0.32840157,-0.24560938,-0.14432198,-0.031107749,-0.07007808,-0.026551924,0.045903529,0.065244442,0.082338791,0.22744345,0.24847156,0.25159577,0.33424613,0.2744414,0.26059383,0.24259188,0.28609573,0.38174322,0.41774955,0.38715479,0.49344243,0.5038567,0.50715533,0.57516048,0.60391317,0.63013935,0.67856977,0.72131174,0.69896928,0.70916276,0.73252606,0.68359611,0.6185821,0.69474652,0.69208173,0.69099119,0.65756765,0.68186405,0.58959014,0.60150543,0.60511374,0.52994518,0.48106263,0.45582921,0.44224668,0.55242482,0.46821922,0.49028838,0.34538991,0.41607402,0.49749581,0.34364698,0.31129315,0.36125337,0.33442153,0.59799875,0.77058131,1.0216137,1.1792891,1.2958485,1.4554667,1.8290215,1.9610516,1.8830115,1.7560222,1.6662394,1.4977803,1.2115063,0.99675649,0.52451854,0.044181619,-0.23995702,-0.35831826,-0.34760649,-0.32116729,-0.30887227,-0.36874017,-0.40149434,-0.36817179,-0.38710673,-0.42202544,-0.42060819,-0.44243104,-0.40266529,-0.3747611,-0.42133015,-0.28154624,0.085168027,0.9476447,1.1796065,0.91125129,0.73934274,0.26748406,0.14803536,0.10359151,1.0160848,-0.2178711,1
-0.22003694,-2.5066129,-3.8914454,-4.8482871,-4.313241,-3.0406695,-2.1624594,-1.7575179,-0.8842511,-0.36267895,-0.40634587,-0.35895272,-0.39236009,-0.39533094,-0.37582461,-0.28840472,-0.2643606,-0.21917189,-0.2748883,-0.35945746,-0.40572412,-0.36700958,-0.3749866,-0.37728036,-0.40284219,-0.38570522,-0.39214931,-0.48888112,-0.56370793,-0.63793688,-0.64685372,-0.60973582,-0.77976079,-0.72576024,-0.77273933,-0.68305702,-0.66283795,-0.65331946,-0.59626804,-0.56131438,-0.50442842,-0.45478785,-0.24952254,-0.25137929,-0.16554247,-0.11036379,-0.007498877,0.053650195,0.081752438,0.017798435,0.17041671,0.18637737,0.19206095,0.24511707,0.21631172,0.22625082,0.29280947,0.39172438,0.34010329,0.31757222,0.3676071,0.40526764,0.47551121,0.42276703,0.51561411,0.46333904,0.53610235,0.5990957,0.67117547,0.66353477,0.71752437,0.76621953,0.78048247,0.71833359,0.69218123,0.70552312,0.70261114,0.6975965,0.63730409,0.68215664,0.65080625,0.70628747,0.59315057,0.53287384,0.56693986,0.45809781,0.53297418,0.40316359,0.26479612,0.3578249,0.39211851,0.33214096,0.33723817,0.27687599,0.30088427,0.31889347,0.2543598,0.36495897,0.57659169,0.81713732,1.1081017,1.1932729,1.3896345,1.4805829,1.8422225,1.8855045,1.8533032,1.8007352,1.5382608,1.3071129,0.99319573,0.7930269,0.27327359,-0.1582829,-0.4029967,-0.42783203,-0.43233039,-0.39018959,-0.41761878,-0.47327609,-0.41374255,-0.47590692,-0.33332854,-0.45100103,-0.39672912,-0.39433238,-0.43275646,-0.30348568,-0.13740705,0.16233053,0.80990842,1.0354662,1.0086203,0.91742782,0.55058486,0.092920268,0.033567545,0.50320497,1.0913906,-1.4587479,1
-1.0365663,-2.2987881,-3.0251143,-3.6295928,-3.2620995,-2.633458,-1.9816952,-1.7910141,-1.5568263,-1.1386365,-0.96084606,-0.99182307,-0.955161,-0.91527414,-0.90702272,-0.88551005,-0.91382589,-0.88601321,-0.91016383,-0.90349332,-0.86353595,-0.90797899,-0.85841413,-0.89419978,-0.8597496,-0.91694826,-0.86201222,-0.89431005,-0.97423656,-0.96334279,-1.0264669,-0.99674706,-0.97913968,-1.0042669,-0.97320451,-0.91407736,-0.90125706,-0.8806959,-0.81647225,-0.81380513,-0.72342525,-0.62496549,-0.6102799,-0.56698369,-0.4926202,-0.41181481,-0.36758053,-0.31318698,-0.29911064,-0.24337261,-0.22421231,-0.22304414,-0.22890997,-0.14905529,-0.083752063,-0.15800347,-0.13513376,-0.11514825,-0.087347298,-0.079960553,-0.080682683,0.022467522,0.009599448,0.055090257,0.092023616,0.12155093,0.20674161,0.25634445,0.28556147,0.33904602,0.41132657,0.44415511,0.43240292,0.49306958,0.49334558,0.49227334,0.54115931,0.5731793,0.58405062,0.58767855,0.61813612,0.58636665,0.60137151,0.53927512,0.55007299,0.54177926,0.5391694,0.5095287,0.50605177,0.53186288,0.54216271,0.52481092,0.52948008,0.47528179,0.47167905,0.55614784,0.69429682,0.81100434,0.98003987,1.0356007,1.0628085,1.2433984,1.3562485,1.4398544,1.4501335,1.4366269,1.296767,1.2144491,1.1671103,1.0641962,0.97846307,0.79767077,0.62969167,0.4580601,0.43138302,0.46246639,0.42767161,0.46270916,0.4189842,0.4544757,0.41639447,0.44602617,0.51118678,0.42408816,0.43870254,0.48692462,0.48788309,0.52504922,0.58905952,0.79178506,1.18086,1.3870894,1.4164995,1.6594878,1.8034701,1.687296,1.4486802,1.2344603,1.3642857,0.96479353,1
